-4.723526907587899393e-01,3.820940308580612899e-02
-4.779051513153065311e-01,-2.491643868173579017e-03
-4.817575859805934835e-01,1.280417232331768074e-02
-3.205881315598990700e-01,3.651911861775452572e-01
-4.520592914061830059e-01,1.889524840707260678e-01
-4.793499369058324966e-01,1.193140031182195332e-01
-3.961954484565861079e-01,3.017037730735226964e-01
-2.575125848885761459e-01,4.309284545554482038e-01
-4.927933638187871335e-01,1.149568906110847583e-01
-4.035930868941404182e-01,3.118550715950561547e-01
-4.492805352773678873e-01,2.498015271748919020e-01
-3.082791878790696050e-01,4.163686336800702659e-01
-4.716996253278889495e-01,2.237760314146943208e-01
-4.275824852304437873e-01,3.065274483904589231e-01
-4.310308535970877042e-01,3.086099943401611201e-01
-1.675748433694613793e-01,5.071691254797182635e-01
-3.849854992709820789e-01,3.760244639333468197e-01
-5.347872113302214458e-01,-8.916002704291323133e-02
-3.591720718364293519e-01,4.114768424601408237e-01
-3.156387931580409978e-01,4.506584916650325789e-01
-4.905276429082272571e-01,2.579514832890568155e-01
-1.648472564229205850e-01,5.333379680036423043e-01
-2.533261447166439140e-02,5.616780146391470163e-01
-3.813960188053594491e-01,4.185608621086355785e-01
-2.804468196357768339e-01,4.965582969952996861e-01
-3.524894936210203333e-01,4.533965349434375125e-01
-5.022619862569173144e-01,2.866690003656366392e-01
-2.414457055979499223e-01,5.299164132194591481e-01
2.870959481618046705e-01,5.112502547540365150e-01
-3.798467879676351022e-01,4.519325772035258648e-01
-1.289546772103516425e-01,5.802200579669021252e-01
-1.434721867505981407e-01,5.809394128385217959e-01
3.045029571482829600e-01,5.197839182881411890e-01
2.615395601736147380e-01,5.471281307831873386e-01
-2.299215002588097245e-01,5.654867414008695192e-01
1.375204329611285081e-01,5.988710687578554515e-01
-5.295025309640071648e-02,6.162030754660422494e-01
9.892593109335721946e-02,6.145790512685224138e-01
-6.853000092029612467e-02,6.227466878297506225e-01
3.499764641358817374e-01,5.244755270291415750e-01
4.509763343311763983e-01,4.463843780773327219e-01
-1.522077709291505820e-01,6.201485969894690031e-01
2.143173356117686890e-01,6.057760690557929539e-01
-1.461395276259999931e-01,6.298548566924665471e-01
4.147779180913390151e-01,5.012412334308776751e-01
9.716074690592005347e-02,6.473678518632701717e-01
-8.217371897438242867e-02,6.534882820352799770e-01
2.077717550711519114e-03,6.626473450966481327e-01
4.629940635096750357e-01,4.796675323588656115e-01
-4.543540505690383813e-01,4.933332770965007108e-01
5.179434839373295851e-01,4.323806328516348607e-01
5.022156325468537519e-01,4.565449800919615386e-01
-1.113262602662298990e-02,6.826401532336620059e-01
5.142993284936503429e-01,4.551017756193223573e-01
4.542041349681395779e-02,6.892681483534869313e-01
3.372968442485191343e-01,6.074116063569052759e-01
2.686103724677114668e-01,6.451071014988873920e-01
1.636262002016936890e-01,6.834984364852488836e-01
5.973450730608240722e-01,3.778673163599923224e-01
8.823349715953088257e-02,7.053461218574148539e-01
6.597235053415816397e-01,-2.752978609460988713e-01
6.894776587123128131e-01,2.034761546812981492e-01
6.124496391786431460e-01,3.840281969427526976e-01
6.551226932440084028e-01,3.149745388248922362e-01
3.192457586922795021e-01,6.575192720723446183e-01
7.318675449231875074e-01,-6.712932369845735214e-02
7.386687798664907101e-01,2.059471848413188880e-02
7.228889400008307042e-01,-1.715774056057014496e-01
5.698304859251493992e-01,4.829950491003681123e-01
7.229259241383466650e-01,2.034333806270745282e-01
7.302621397661034353e-01,1.917616460937688616e-01
7.227582000519354732e-01,2.318543789407400690e-01
6.782092518095831357e-01,3.496868372821298476e-01
4.298253901378707442e-01,6.353297329558383888e-01
7.257837393473302035e-01,2.604016493891047057e-01
7.610482418612530831e-01,-1.469224493749608784e-01
7.693919734293616086e-01,-1.227129113094084789e-01
6.971681054833813729e-01,3.567256542913900264e-01
7.815236416038128242e-01,9.393459024664346790e-02
7.486522283255442334e-01,-2.558541734963539760e-01
7.493227483939824962e-01,2.661349296835010536e-01
6.910231194737225247e-01,4.015003772618911948e-01
8.031583585560031491e-01,9.356053910543437116e-03
8.061240605068696885e-01,-4.221991655386322928e-02
7.866150962346831754e-01,-1.983812184169151671e-01
8.124385720593896298e-01,-6.778006183380327898e-02
7.812231704711728453e-01,-2.467900693352766961e-01
5.924931716478342159e-01,-5.716323029272509793e-01
7.612342952485340319e-01,-3.239798161561984746e-01
4.929667937581224679e-01,-6.693918857254844701e-01
1.924546644245718197e-01,-8.128692385574011192e-01
6.579195931552127563e-01,-5.212127241028908786e-01
7.695396540532623009e-01,-3.450906709557778340e-01
6.656147486624197640e-01,-5.244292800419010359e-01
8.349622069200194341e-01,-1.665222118000078133e-01
-1.522048599959196502e-01,-8.417719066057528510e-01
-1.130283051018709795e-01,-8.519729162929062793e-01
4.820480352697484316e-01,-7.163673518394237938e-01
1.236959907029377970e-02,-8.673816835107476253e-01
4.838271889523343416e-01,-7.248441221587298422e-01
5.823532069018295676e-01,-6.537342797187890575e-01
1.544796214301527859e-01,-8.658453014517263346e-01
7.818304010065431076e-01,4.115504762533510053e-01
5.639220363948458381e-01,-6.853738365404048460e-01
-3.495611614623694852e-01,-8.201813210446496916e-01
-1.552808014948271198e-01,-8.820179030339857507e-01
-2.079455433194844771e-02,-8.993580244994713313e-01
1.449865299887304337e-01,-8.919069427488648394e-01
-2.453071647074898665e-01,-8.738521382760068290e-01
-1.866109472252687820e-02,-9.114555732118510001e-01
4.434565040932134800e-02,-9.145881876549711853e-01
-1.088328867757338558e-01,-9.132164810829724866e-01
-3.700659212749526916e-01,-8.463233772488722995e-01
1.131255456991892838e-01,-9.207877170244073151e-01
4.919963980259051128e-01,-7.912361055540062527e-01
-3.001180837173422766e-01,-8.863092266600719471e-01
4.546061330690435720e-01,-8.224842307250624929e-01
-4.679313817251397056e-01,-8.196045766922387399e-01
-2.630948961754596763e-02,-9.474259351321532296e-01
2.324074522993051228e-01,-9.229971707063130415e-01
-1.120679140001173829e-01,-9.492307150651781988e-01
-4.785586717532115952e-01,-8.320295606292467117e-01
1.845113796077723356e-01,-9.460300337252369740e-01
-1.349347233979134031e-01,-9.584194456106052140e-01
-6.353277796000262878e-01,-7.354753719220099573e-01
-3.951376330805781434e-01,-8.923307209971746978e-01
-3.213346016033106767e-01,-9.257357347240489087e-01
-4.435980524135325620e-01,-8.782655146324264139e-01
-8.096428789418901317e-01,-5.661512006395185148e-01
-4.245380679394097911e-01,-8.965309180003926404e-01
-2.846684912750885310e-01,-9.544358806820001373e-01
-8.452126729148187190e-01,-5.344301053872131391e-01
-0.000000000000000000e+00,-0.000000000000000000e+00
-3.957109641324698529e-03,6.856058657230656560e-04
-6.436493587458543345e-03,-4.804855748606830408e-03
-1.001847269590299024e-03,-1.200646705311863606e-02
-7.906613619785361757e-03,-1.398376969678365341e-02
-1.991735345212599165e-02,2.553102892081322677e-03
-2.160044115885303637e-02,-1.067973491898385578e-02
-2.649209414479418781e-02,-9.406316044856284989e-03
-2.153542222281517107e-02,-2.384254611290747422e-02
-2.371276699406358462e-02,-2.727884203788951897e-02
-4.012416147405090117e-02,1.711396407079881533e-03
-2.646876006385541664e-03,-4.409734088936486524e-02
-1.648798019408259999e-02,-4.528454144525349834e-02
-4.593608890285213325e-02,-2.481205803658930939e-02
-4.729799855046667306e-02,-3.039964914221033460e-02
-4.662553384352106922e-02,-3.814489900415116846e-02
-6.421089125986780000e-02,-2.434564736784674676e-03
-6.082860507710777243e-02,-3.100154747854564838e-02
-6.739896867170723505e-02,-2.613620454009623131e-02
-7.248987597528996907e-02,2.382655273370471241e-02
-7.912943592227462963e-02,1.378554377796318425e-02
-4.614812052255756747e-02,-7.059135553059407708e-02
-8.766123517759479011e-02,1.103782367872120640e-02
-8.863700349693441616e-02,-2.599234619565156737e-02
-9.594078563736453680e-02,-9.248696688433035232e-03
-9.920756329531836559e-02,-1.543832756055927256e-02
-1.021126918311094645e-01,2.181852693955557698e-02
-8.109854915242435680e-02,-7.197847038078628024e-02
-1.090678412378681267e-01,-2.737084849084773022e-02
-9.340430068325350499e-02,6.956963392109453970e-02
-1.137594228530588031e-01,3.968234641575329319e-02
-9.511480196430559253e-02,8.033009679642567902e-02
-1.243170422200745029e-01,3.257507729889320969e-02
-1.322664593034462432e-01,8.355631531133484932e-03
-1.294394828783385909e-01,4.347736007341449632e-02
2.606066220150156116e-03,1.405380882951848820e-01
-1.295029037682355333e-01,6.427975247837536266e-02
-1.478665600157676452e-01,1.468909312039741802e-02
-1.520966242077972652e-01,1.251254733984371106e-02
-1.160040933162198862e-01,1.052374112338290285e-01
-1.530943560184537255e-01,4.866367784930531598e-02
-1.573230169688574764e-01,4.859973518225672862e-02
-1.686604850781179554e-01,-2.189700175568740689e-03
-4.111151356899439210e-03,1.726418201887213455e-01
-1.428644527504744077e-01,1.039954371980037762e-01
-6.494075961858307433e-02,1.686518937819359298e-01
-2.130696139005079995e-02,1.835061175955819412e-01
-1.870688714676979614e-01,-2.517329802239653969e-02
-1.861889069665456364e-01,4.994378719320837628e-02
-6.739961714263949244e-02,1.848850276818845562e-01
-1.656655446847979662e-01,1.134762424286956534e-01
-1.776546315138636256e-01,1.019302122871070110e-01
-9.664409853327567135e-02,1.851273022055890116e-01
1.465996347458285720e-01,1.543187220263937676e-01
1.329705722279881652e-01,1.713193696384184561e-01
-1.609338600298895194e-01,1.512938476889614803e-01
-9.925380031987268703e-02,2.018130632036831962e-01
-1.034773136794976539e-01,2.041931099729842602e-01
-9.848945905600714479e-02,2.110853283746315923e-01
-8.517711969793334906e-03,2.367946458867055959e-01
-8.329378514929362820e-02,2.261099842448069663e-01
-2.855520277443790791e-02,2.433100109742718786e-01
-2.037326455381228973e-01,1.431503026827618819e-01
-1.054704150854908068e-01,2.299806254283073004e-01
-4.374935243953361613e-02,2.532774067117477546e-01
8.876121125528457778e-02,2.454903451646113233e-01
-7.928648053203642132e-02,2.529240703149071012e-01
1.144896157947059012e-01,2.435039751349096226e-01
2.480054315305361620e-02,2.719639228397283115e-01
-2.633494757597508798e-02,2.758542270533517193e-01
1.337710260280469965e-01,2.472575498678240835e-01
-6.959584457882200814e-02,2.765168325021715723e-01
9.493530329260001233e-02,2.731278873368414573e-01
1.322073027553717917e-01,2.616705098160617693e-01
1.911825068108285453e-01,2.275311082026209575e-01
2.527325598760832293e-01,1.638615157205545458e-01
7.816601082847603188e-02,2.950421368152716384e-01
9.594522463155037706e-02,2.939761958893896687e-01
6.713381379495354795e-02,3.059746731391499996e-01
1.440251460368636646e-02,3.169420047148352459e-01
1.246302099987224854e-01,2.961274257845403213e-01
2.366627847308571397e-01,2.231851253563042481e-01
2.369191191374853400e-01,2.287338949499912177e-01
2.982594600319805056e-01,1.488368422553452419e-01
2.888784072610045550e-01,1.742236547456313400e-01
-1.102541607436635790e-01,3.230702687976594878e-01
1.587191456174857629e-01,3.067517422748758382e-01
1.364775396472749092e-01,3.216404161827476904e-01
5.338719814401561570e-02,3.493580088463946187e-01
2.769348283100800945e-01,2.259714690050202146e-01
3.610567329126759262e-01,1.676573179770363478e-02
3.327095608159599260e-01,1.512174263735493740e-01
2.361433807926522910e-01,2.841658510492403589e-01
3.611051409448702287e-01,9.539825585132630237e-02
3.465463850851821515e-01,1.497312038503750553e-01
3.763570132964089709e-01,6.259046967973624920e-02
3.795086644763281392e-01,-6.794069041291576905e-02
3.894863179637729211e-01,-7.484982559255115575e-03
3.701136952126184987e-01,-1.338528297186254712e-01
3.854451027268105956e-01,9.752009176834723625e-02
3.948167967694948821e-01,7.353514910886470302e-02
2.912445130911502922e-01,-2.823229320397454556e-01
3.983797984846820239e-01,9.537966900859735919e-02
3.006898936512233389e-01,2.840699407554415634e-01
4.169401359927861761e-01,2.469255376085854187e-02
3.270683897530454187e-01,-2.661690834969960284e-01
4.108047020886247402e-01,-1.116350314361727325e-01
1.757630245318765050e-01,-3.921296611710433089e-01
3.183111281862595621e-01,-2.946252257369780803e-01
3.739165413278928707e-01,-2.276232888754102235e-01
4.047051686348549504e-01,1.771210577284265675e-01
2.813763167186957848e-01,-3.457599884865035778e-01
4.095642376927552952e-01,-1.859474458913490946e-01
3.202821115074861447e-01,-3.215084138944118708e-01
3.026557346296362416e-01,-3.435244223091755700e-01
3.297031330824300444e-01,-3.234174628516270911e-01
4.408407841254097792e-01,1.506258963537732698e-01
7.357529730333617346e-02,-4.640834376818163687e-01
4.431223574770415952e-01,-1.679869020347469211e-01
4.482105740113331294e-01,-1.658518112270802314e-01
4.815397000906335712e-01,-1.933483166093779432e-02
3.641441385862502766e-01,-3.217769396524670089e-01
4.450863249348150918e-01,-2.048384913515486350e-01
1.933411624935609530e-01,-4.545672538110929195e-01
1.542625624472957202e-01,-4.734966334534061461e-01
2.857778114744841114e-01,-4.127264309326424963e-01
4.583615162345127669e-01,-2.143947447070541357e-01
3.618812442280627817e-01,-3.594202700798160843e-01
5.123726836891304703e-01,-4.156964478107484651e-02
-1.315281697856176268e-01,-5.010980316712818627e-01
-1.698895989557842878e-01,-4.936737515169545842e-01
7.584335358367806645e-02,-5.206089165676951458e-01
1.831781317744039794e-01,-4.974670817239141285e-01
2.758215932428333406e-01,-4.574104269375007803e-01
-2.412739785860989195e-01,-4.810354450376010949e-01
3.856384922820228489e-01,-3.810903109436084568e-01
-2.718825335935724508e-01,-4.737062982428887348e-01
3.523128462272124284e-01,-4.226068885375004469e-01
3.438266798750052033e-01,-4.346717731740313284e-01
3.102733779149668969e-01,-4.640629666560933120e-01
2.731279311545869309e-02,-5.615852070854217004e-01
-2.715965028210601262e-01,-4.968817345255028273e-01
1.738244561006943578e-01,-5.431441976307875841e-01
1.727165004697183703e-01,-5.477100249926166731e-01
-3.262324371981620841e-01,-4.775129480224850065e-01
-3.036880789511991856e-03,-5.823213984614842298e-01
2.497776449615935479e-01,-5.304828314982804605e-01
-7.632294291059202318e-02,-5.854070763602169380e-01
4.921298402673681682e-01,-3.333059326804068134e-01
1.267835286475262890e-01,-5.848083503369688740e-01
-2.530516746306257780e-01,-5.466829269235120581e-01
-6.017625995692906654e-02,-6.034326397931326635e-01
6.721331525199988888e-02,-6.067301881679129094e-01
-3.613083770410326356e-01,-4.970057174288514124e-01
-6.183116338418068736e-01,1.416626177427083265e-02
-4.262346047473924426e-01,-4.536714800564819461e-01
-5.721958128633721774e-01,-2.551504457583514962e-01
-4.337096327348991531e-01,-4.576615106981455350e-01
-2.834492099807964793e-01,-5.677105005894593770e-01
-2.821454663572703914e-01,-5.728397888531017168e-01
1.292311674400207777e-01,-6.294409198221114776e-01
-1.428869994361073592e-01,-6.306006719200225596e-01
-6.047226093963847804e-01,-2.399876269983945709e-01
-2.312160736025391516e-01,-6.124250759670167854e-01
-6.557128523595362468e-01,-6.196862188255793796e-02
-6.281422790373903942e-01,-2.110523588107225679e-01
-6.213692813970738138e-01,-2.415463942610787118e-01
-1.878603151930380299e-01,-6.438352487514468203e-01
-5.605471834748435578e-01,-3.755067500281972781e-01
-6.419473388996468355e-01,-2.203576059528417896e-01
-6.784443182726946908e-01,7.638600115613314312e-02
-6.867460821230061407e-01,1.115414533227699961e-03
-6.689901737225447675e-01,-1.720631911814535508e-01
-3.943530016121715720e-01,-5.720172469397722947e-01
-6.714137268756678045e-01,-1.936964428286300499e-01
-6.934842085843549997e-01,-1.141196675177219982e-01
-6.206120192150673676e-01,3.382980441695466745e-01
-4.807939662367837208e-01,5.235794721631078508e-01
-6.938710229404635443e-01,-1.719506303135759639e-01
-7.145367952623549179e-01,-7.886162313510609867e-02
-6.761159742332116807e-01,2.558112702048658260e-01
-7.242885156626942544e-01,-6.165102911037192990e-02
-5.728207389686580386e-01,4.540108463428549901e-01
-7.349086425561045521e-01,6.762877231605262350e-03
-6.768007748162836457e-01,2.966419053117222426e-01
-5.034276532644411661e-01,5.464136012386273666e-01
-7.303942333660373709e-01,-1.565735099267989150e-01
-7.358008442340362443e-01,-1.503467650770117514e-01
-7.405216984676427083e-01,1.472512675224136036e-01
-5.362795301846559060e-01,5.371593192724433141e-01
-6.928390550930687564e-01,3.197228755441763881e-01
-5.468575978536002191e-01,5.379038048338194988e-01
-7.683264037322530271e-01,6.515821232524982021e-02
-7.042821472097308133e-01,3.236777559426868289e-01
-4.122155037571369890e-02,7.780252252749783048e-01
-7.280135276098755881e-01,-2.886050300149539116e-01
-7.127936235842600166e-01,3.339583204654584803e-01
-7.490842512160953426e-01,2.545865307755440510e-01
-7.707279675875156055e-01,1.956803056947000741e-01
-3.153947165810567776e-01,7.343307683472009018e-01
-7.769873847935921951e-01,2.035718264759754648e-01
-4.670643364718626844e-01,6.583839517166235611e-01
-4.791109234279953832e-01,6.546534506873490367e-01
-8.058874140356279137e-01,-1.232722436360377538e-01
-5.725255643225022339e-01,5.860285475987856429e-01
-3.151606588394037511e-01,7.605822817546668002e-01
-4.909808290586764601e-02,8.258510469776647600e-01
1.067150168847955799e-01,8.244474886823059956e-01
-7.236366873573470970e-01,4.173070111586297259e-01
-2.041906599715832826e-02,8.391090254359564460e-01
-2.398908953583734488e-02,8.430322496348315875e-01
1.619088514819667368e-01,8.317779674973324600e-01
-4.532961234691854635e-01,7.207039325932146356e-01
-8.002206809870274773e-01,3.023129568472375794e-01
-4.097204390813993236e-01,7.554881929254660955e-01
-2.659145135122208958e-01,8.214876521241278873e-01
-3.183163523337445566e-02,8.668856550142400863e-01
-5.708246345411944755e-01,6.585187824189141503e-01
-1.360682599856928854e-01,8.648636856133774531e-01
-1.417590548491751978e-01,8.680186690685302020e-01
-6.442328967026670350e-01,6.046458014809189541e-01
-6.229773232404954841e-01,6.321745120407264995e-01
-7.763950317598730111e-01,4.382934629355695333e-01
-3.236655463757902029e-01,8.350498923265642359e-01
-3.723799337104404805e-01,8.189080868395816060e-01
5.437582828378900723e-01,7.216966247994990313e-01
4.198869363256765297e-01,8.046664683764411796e-01
-7.484876670309313640e-02,9.085687428688117295e-01
5.167772236873015013e-01,7.558964153812842701e-01
7.934785787052546224e-01,4.649738527072204142e-01
-3.718153616203642153e-01,8.455562558636381398e-01
1.972535158334468297e-01,9.064979092111041803e-01
6.021285971099347156e-01,7.110247414437540492e-01
-3.171451852299649321e-01,8.803600632254937608e-01
6.279315220384283913e-01,6.991774092788534123e-01
9.326500640647623630e-01,1.444828645136055356e-01
9.085972315620386430e-01,2.697390639169080506e-01
7.408332783352228335e-01,5.975810026491796823e-01
4.630601862830956983e-01,8.361659115576000056e-01
6.683605261020427735e-01,6.889018792394864255e-01
-3.564222991016902098e-02,9.631961925599412666e-01
7.061674754609713611e-01,6.618932768234540021e-01
8.634786483568019921e-01,4.460605721953341818e-01
7.736954612729304293e-01,5.947967702648752075e-01
5.569439120995772763e-01,8.062605382305718660e-01
2.206921424358706529e-01,9.588662704281059046e-01
9.855918225352157114e-01,-6.824611900022092836e-02
8.704043277810262769e-01,4.758114797274370922e-01
6.560562130605259723e-01,7.493825762337567031e-01
4.803431083117341571e-01,8.770806680673229883e-01
